Introduction/Consent,Q-PartyAffiliation,Q-PartyAffiliation_4_TEXT,Q-PolarAffiliation,Q-MiddleAffiliation,Prior_awareness,Prior_participation,Q-DemThreat,Q-FeelingTherm_1,Q-FeelingTherm_2,Q-AffPolarization,Event1_Prob_Pre_1,Event2_Prob_Pre_1,Event3_Prob_Pre_1,Event4_Prob_Pre_1,Attention Check_1,Q-InLawDist,Q-CloseFriendDist,Q-Social Distance 3,Q-ReElection,Q-AttentionCheck,Q-Manipulation Check,Event1_Prob_Post_1...40,Event2_Prob_Post_1...41,Event3_Prob_Post_1...42,Event4_Prob_Post_1...43,Event1_Prob_Post_1...44,Event2_Prob_Post_1...45,Event3_Prob_Post_1...46,Event4_Prob_Post_1...47,Event1_Prob_Post_1...48,Event2_Prob_Post_1...49,Event3_Prob_Post_1...50,Event4_Prob_Post_1...51,ParticipantId,assignmentId,projectId,Market_Price_m_kxusdebtmon-26may01,Market_Price_m_kxpayrolls-26apr,Market_Price_m_controls-2026,Market_Price_m_kxdhsfund,order_first,Treat_Party,Treat_Frame,InParty,OutParty,InPartyNoun,OutPartyNoun,GovParty,GovPartyNoun,frame_topic,Treatment,Age,Education,Sex,Occupation Field,Relationship/Marital Status,Political Party,Ethnicity,Gender,Country Of Residence,Household Income,Race,Employment Status
"Yes, I consent to participate.",Democrat,NA,Strong,NA,No,No,Prosecuting journalists for unfair news coverage,0,100,Neither important nor unimportant,50,50,50,41,64,Uncomfortable,Uncomfortable,Uncomfortable,Neither likely nor unlikely,Not specified,The governor took action in an effort to reshape democratic norms and institutions.,NA,NA,NA,NA,50,48,56,73,NA,NA,NA,NA,2FF5BACA9E364EC4809E8BF7482F441F,019de9a4-02cf-7f83-bf81-1564a86b2e81,019de1ab-afed-72b0-99bf-23a6aa89592d,1,0.475,0.505,0.995,Mehlhaff,OutParty,Democracy,Democratic,Republican,Democrat,Republican,Republican,Republican,media,3,56,High school graduate - high school diploma or the equivalent (for example: GED),Female,Retail,Single,Democrat,"No, not of Hispanic, Latino, or Spanish origin",Woman,United States,"$30,000-$39,999",Black or African American,Full-time
"Yes, I consent to participate.",Democrat,NA,Strong,NA,No,No,Directing law enforcement to investigate politicians of the opposing party,0,100,Very important,90,0,0,50,64,Neither comfortable nor uncomfortable,Neither comfortable nor uncomfortable,Neither comfortable nor uncomfortable,Likely,Democrat,The governor took action to pursue a specific policy outcome.,NA,NA,NA,NA,90,40,30,50,NA,NA,NA,NA,3F872CA457414E9DAB556BDEF6F9334E,019de99e-75a1-797c-a99b-e4eeba7acd24,019de1ab-afed-72b0-99bf-23a6aa89592d,1,0.465,0.505,0.995,OW,InParty,Policy,Democratic,Republican,Democrat,Republican,Democratic,Democrat,investigate,1,38,"Some college, but no degree",Female,Hospitality & Tourism,In a relationship,Democrat,"Yes, Mexican, Mexican Am., Chicano",Woman,United States,"$80,000-$89,999",White,"Not in paid work (e.g., homemaker, disabled)"
"Yes, I consent to participate.",Democrat,NA,Strong,NA,Yes,No,Prosecuting journalists for unfair news coverage,3,88,Very important,98,15,85,89,64,Somewhat uncomfortable,Neither comfortable nor uncomfortable,Neither comfortable nor uncomfortable,Very unlikely,Republican,The governor took action to gain an electoral advantage or to respond to similar actions taken by the other party in the past.,NA,NA,NA,NA,100,100,87,100,NA,NA,NA,NA,2548BE26DE634DA9B12AFF51A1D57D88,019de9a7-779f-7b80-a93c-582325335228,019de1ab-afed-72b0-99bf-23a6aa89592d,1,0.475,0.505,0.995,Mehlhaff,OutParty,Democracy,Democratic,Republican,Democrat,Republican,Republican,Republican,media,1,74,"Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)",Male,Retired,Married,Democrat,"No, not of Hispanic, Latino, or Spanish origin",Man,United States,"$70,000-$79,999",White,Retired
"Yes, I consent to participate.",Independent,NA,NA,Neither,Yes,No,Prosecuting journalists for unfair news coverage,53,37,Very important,73,24,34,39,64,Neither comfortable nor uncomfortable,Neither comfortable nor uncomfortable,Neither comfortable nor uncomfortable,Somewhat unlikely,Not specified,The governor took action to pursue a specific policy outcome.,NA,NA,NA,NA,72,40,67,66,NA,NA,NA,NA,F0F2200E1AAC49F6845430E1D9BB9102,019de9a7-ac08-7227-9b5d-1ad58b90b69e,019de1ab-afed-72b0-99bf-23a6aa89592d,1,0.475,0.505,0.995,Mehlhaff,Control,Democracy,Democratic,Republican,Democrat,Republican,NA,NA,media,2,42,"Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)",Female,Education & Training,Single,Independent,"No, not of Hispanic, Latino, or Spanish origin",Woman,United States,"$70,000-$79,999",Vietnamese,Full-time
"Yes, I consent to participate.",Independent,NA,NA,Neither,No,No,Restructuring the state’s highest court to favor the party in power,50,60,Very important,70,30,50,20,64,Comfortable,Comfortable,Comfortable,Neither likely nor unlikely,Democrat,The governor took action to gain an electoral advantage or to respond to similar actions taken by the other party in the past.,70,30,50,20,NA,NA,NA,NA,NA,NA,NA,NA,75A22CDEC1B94664ACA89626C223F517,019de9a8-b307-79c9-b1d0-31f941cdb734,019de1ab-afed-72b0-99bf-23a6aa89592d,1,0.475,0.505,0.995,Mehlhaff,OutParty,Policy,Republican,Democratic,Republican,Democrat,Democratic,Democrat,courts,0,46,High school graduate - high school diploma or the equivalent (for example: GED),Female,Other,Married,Something else,"Yes, another Hispanic, Latino, or Spanish origin – (for example, Salvadoran, Dominican, Colombian, Guatemalan, Spaniard, Ecuadorian, etc.)",Woman,United States,"$70,000-$79,999",White,"Not in paid work (e.g., homemaker, disabled)"
"Yes, I consent to participate.",Republican,NA,Not Very Strong,NA,Yes,Yes,Banning political rallies,70,40,Important,60,40,60,100,64,Comfortable,Somewhat comfortable,Comfortable,Somewhat likely,Republican,The governor took action to pursue a specific policy outcome.,NA,NA,NA,NA,100,50,60,100,NA,NA,NA,NA,1716AE08B0714AE09C90A2B75A8832B8,019de99a-8bd0-7cf9-8373-cabc40ce6582,019de1ab-afed-72b0-99bf-23a6aa89592d,1,0.475,0.505,0.995,OW,InParty,Policy,Republican,Democratic,Republican,Democrat,Republican,Republican,rallies,3,22,"Bachelor's degree (for example: BA, AB, BS)",Male,Information Technology,Single,Republican,"No, not of Hispanic, Latino, or Spanish origin",Man,United States,"$70,000-$79,999",Black or African American,Full-time
"Yes, I consent to participate.",Democrat,NA,Not Very Strong,NA,No,No,Directing law enforcement to investigate politicians of the opposing party,30,60,Somewhat important,100,100,70,71,64,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat unlikely,Democrat,The governor took action to pursue a specific policy outcome.,NA,NA,NA,NA,100,29,78,67,NA,NA,NA,NA,EBC1FB9D112E4A2888C501500F1DF049,019de9a7-88c9-76a3-9ee9-23698a76e4e4,019de1ab-afed-72b0-99bf-23a6aa89592d,1,0.475,0.505,0.995,Mehlhaff,InParty,Electoral,Democratic,Republican,Democrat,Republican,Democratic,Democrat,investigate,3,40,"Bachelor's degree (for example: BA, AB, BS)",Female,Other,Married,Democrat,"No, not of Hispanic, Latino, or Spanish origin",Woman,United States,"$50,000-$59,999",Black or African American,Full-time
"Yes, I consent to participate.",Republican,NA,Strong,NA,Yes,No,Banning political rallies,71,25,Important,78,88,67,63,64,Somewhat comfortable,Uncomfortable,Somewhat uncomfortable,Somewhat likely,Republican,The governor took action to gain an electoral advantage or to respond to similar actions taken by the other party in the past.,NA,NA,NA,NA,63,66,63,83,NA,NA,NA,NA,9C2F139BFFB54695BF441277B44E7CCD,019de9a9-d1d2-7fc6-a8d3-7bc088e44af9,019de1ab-afed-72b0-99bf-23a6aa89592d,1,0.475,0.505,0.995,OW,InParty,Policy,Republican,Democratic,Republican,Democrat,Republican,Republican,rallies,1,61,High school graduate - high school diploma or the equivalent (for example: GED),Male,Information Technology,Married,Republican,"No, not of Hispanic, Latino, or Spanish origin",Man,United States,"$30,000-$39,999",White,Full-time
"Yes, I consent to participate.",Democrat,NA,Not Very Strong,NA,Yes,No,Prosecuting journalists for unfair news coverage,40,60,Somewhat important,60,70,50,60,64,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat likely,Democrat,The governor took action to pursue a specific policy outcome.,NA,NA,NA,NA,70,65,50,85,NA,NA,NA,NA,AAD10CBDF2ED4FD3B6F8675153C966F9,019de99e-2bcf-74f9-8844-19d0167c2e5a,019de1ab-afed-72b0-99bf-23a6aa89592d,1,0.475,NA,0.995,Mehlhaff,InParty,Democracy,Democratic,Republican,Democrat,Republican,Democratic,Democrat,media,2,36,"Bachelor's degree (for example: BA, AB, BS)",Male,"Science, Technology, Engineering & Mathematics",NA,Democrat,"No, not of Hispanic, Latino, or Spanish origin",Man,United States,"$150,000-$174,999",Black or African American,Full-time
"Yes, I consent to participate.",Independent,NA,NA,Closer to Republican Party,Yes,No,Prosecuting journalists for unfair news coverage,50,5,Important,0,50,48,70,64,Uncomfortable,Somewhat uncomfortable,Neither comfortable nor uncomfortable,Neither likely nor unlikely,Not specified,The governor took action to gain an electoral advantage or to respond to similar actions taken by the other party in the past.,NA,NA,NA,NA,0,72,51,100,NA,NA,NA,NA,9696FCC6AC3345178BE1523A37625CB2,019de99f-a09f-71dd-a1f4-f5b0ed709daf,019de1ab-afed-72b0-99bf-23a6aa89592d,1,0.475,0.505,0.995,OW,Control,Democracy,Republican,Democratic,Republican,Democrat,NA,NA,media,3,49,"Bachelor's degree (for example: BA, AB, BS)",Male,Finance,Single,Independent,"No, not of Hispanic, Latino, or Spanish origin",Man,United States,"$70,000-$79,999",Chinese,Business Owner
"Yes, I consent to participate.",Independent,NA,NA,Neither,Yes,No,Banning political rallies,76,5,Very important,0,62,100,100,64,Very comfortable,Very Comfortable,Very comfortable,Very likely,Republican,The governor took action to pursue a specific policy outcome.,NA,NA,NA,NA,0,0,100,100,NA,NA,NA,NA,6C67505D5D7C4FFA8E220504D91DB9CA,019de9ac-2ba8-718b-9f1f-30dee043c1bb,019de1ab-afed-72b0-99bf-23a6aa89592d,1,0.475,0.505,0.995,Mehlhaff,OutParty,Democracy,Democratic,Republican,Democrat,Republican,Republican,Republican,rallies,3,65,"Bachelor's degree (for example: BA, AB, BS)",Male,Business Management & Administration,Single,Independent,"No, not of Hispanic, Latino, or Spanish origin",Man,United States,"Less than $10,000",White,Business Owner
"Yes, I consent to participate.",Democrat,NA,Strong,NA,Yes,No,Prosecuting journalists for unfair news coverage,2,50,Very important,92,8,50,100,64,Somewhat uncomfortable,Neither comfortable nor uncomfortable,Comfortable,Very unlikely,Democrat,The governor took action to gain an electoral advantage or to respond to similar actions taken by the other party in the past.,NA,NA,NA,NA,100,17,50,100,NA,NA,NA,NA,FBFFA9668C5A42609AC128588D065E25,019de9ab-417e-773c-b394-6b3c975dff69,019de1ab-afed-72b0-99bf-23a6aa89592d,1,0.475,0.505,0.995,Mehlhaff,InParty,Electoral,Democratic,Republican,Democrat,Republican,Democratic,Democrat,media,2,75,"Some college, but no degree",Female,Retired,Single,Independent,"No, not of Hispanic, Latino, or Spanish origin",Woman,United States,"$20,000-$29,999",White,Retired
"Yes, I consent to participate.",Republican,NA,Strong,NA,Yes,Unsure,Manipulating geographic boundaries of election districts,87,63,Somewhat important,77,70,80,83,64,Uncomfortable,Somewhat comfortable,Somewhat comfortable,Somewhat likely,Democrat,The governor took action in an effort to reshape democratic norms and institutions.,NA,NA,NA,NA,100,47,51,99,NA,NA,NA,NA,589E0FBC36AE45B2BE7A2DA09348F396,019de9ab-5146-7d14-aedb-b7b5caa7d998,019de1ab-afed-72b0-99bf-23a6aa89592d,1,0.475,0.505,0.995,Mehlhaff,OutParty,Democracy,Republican,Democratic,Republican,Democrat,Democratic,Democrat,redistrict,2,53,"Bachelor's degree (for example: BA, AB, BS)",Female,Business Management & Administration,Married,Republican,"No, not of Hispanic, Latino, or Spanish origin",Woman,United States,"$50,000-$59,999",Black or African American,Full-time
"Yes, I consent to participate.",Democrat,NA,Not Very Strong,NA,No,No,Directing law enforcement to investigate politicians of the opposing party,10,28,Very important,79,18,4,81,64,Neither comfortable nor uncomfortable,Neither comfortable nor uncomfortable,Neither comfortable nor uncomfortable,Somewhat unlikely,Republican,The governor took action to pursue a specific policy outcome.,73,16,13,70,NA,NA,NA,NA,NA,NA,NA,NA,374B19B102394ECFBF26242F2A1D0DBD,019de9a9-3d51-7cb1-afe7-bd59f8960bf8,019de1ab-afed-72b0-99bf-23a6aa89592d,1,0.475,0.505,0.995,Mehlhaff,Control,Policy,Democratic,Republican,Democrat,Republican,NA,NA,investigate,0,72,"Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)",Male,Retired,Married,Democrat,"No, not of Hispanic, Latino, or Spanish origin",Man,United States,"$175,000-$199,999",Black or African American,Retired
"Yes, I consent to participate.",Independent,NA,NA,Neither,Yes,No,Directing law enforcement to investigate politicians of the opposing party,0,1,Very important,50,40,35,88,64,Somewhat comfortable,Neither comfortable nor uncomfortable,Neither comfortable nor uncomfortable,Somewhat likely,Not specified,The governor took action in an effort to reshape democratic norms and institutions.,NA,NA,NA,NA,20,40,20,88,NA,NA,NA,NA,EBAFB8F0F5F04F348544AC7A384BAEF1,019de99f-ff81-7275-be86-229d583546df,019de1ab-afed-72b0-99bf-23a6aa89592d,1,0.475,0.505,0.995,Mehlhaff,Control,Democracy,Republican,Democratic,Republican,Democrat,NA,NA,investigate,3,38,"Bachelor's degree (for example: BA, AB, BS)",Female,Other,In a relationship,Independent,"No, not of Hispanic, Latino, or Spanish origin",Woman,United States,"$10,000-$19,999",An ethnicity not listed here,Full-time
"Yes, I consent to participate.",Democrat,NA,Not Very Strong,NA,Yes,No,Restructuring the state’s highest court to favor the party in power,80,87,Very important,72,21,40,61,64,Somewhat comfortable,Somewhat comfortable,Comfortable,Very unlikely,Democrat,The governor took action to pursue a specific policy outcome.,71,21,40,61,NA,NA,NA,NA,NA,NA,NA,NA,D82A62E3FE69425987EFBDC0CFCBA1A0,019de9ae-8dac-7414-9a01-3d3b46600bf1,019de1ab-afed-72b0-99bf-23a6aa89592d,1,0.475,0.505,0.995,OW,OutParty,Electoral,Democratic,Republican,Democrat,Republican,Republican,Republican,courts,0,53,"Bachelor's degree (for example: BA, AB, BS)",Female,Finance,Married,Democrat,"Yes, another Hispanic, Latino, or Spanish origin – (for example, Salvadoran, Dominican, Colombian, Guatemalan, Spaniard, Ecuadorian, etc.)",Woman,United States,"$175,000-$199,999",White,Full-time
"Yes, I consent to participate.",Democrat,NA,Not Very Strong,NA,No,No,Manipulating geographic boundaries of election districts,35,67,Somewhat important,28,39,67,9,64,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat comfortable,Somewhat unlikely,Republican,The governor took action to gain an electoral advantage or to respond to similar actions taken by the other party in the past.,NA,NA,NA,NA,60,60,65,98,NA,NA,NA,NA,ED22D76165264BB3AF70BACC1884351D,019de9a4-cad9-7430-8e49-6315efb105f3,019de1ab-afed-72b0-99bf-23a6aa89592d,1,0.475,0.505,0.995,Mehlhaff,InParty,Electoral,Democratic,Republican,Democrat,Republican,Democratic,Democrat,redistrict,2,40,"Some college, but no degree",Female,Information Technology,Single,Democrat,"No, not of Hispanic, Latino, or Spanish origin",Woman,United States,"$50,000-$59,999",Black or African American,Full-time
"Yes, I consent to participate.",Independent,NA,NA,Closer to Democratic Party,Yes,No,Prosecuting journalists for unfair news coverage,0,60,Very important,100,20,20,40,64,Uncomfortable,Very uncomfortable,Somewhat uncomfortable,Very unlikely,Democrat,The governor took action in an effort to reshape democratic norms and institutions.,100,20,20,40,NA,NA,NA,NA,NA,NA,NA,NA,6068FFBF14ED4015BAFDAF9381B54F91,019de9ad-7b99-7e64-9e96-b5821c4ac753,019de1ab-afed-72b0-99bf-23a6aa89592d,1,0.475,0.505,0.995,Mehlhaff,InParty,Policy,Democratic,Republican,Democrat,Republican,Democratic,Democrat,media,0,30,"Associate degree (for example: AA, AS)",Male,Information Technology,Divorced,Independent,"Yes, Puerto Rican",Man,United States,"$70,000-$79,999",White,Full-time
"Yes, I consent to participate.",Independent,NA,NA,Neither,Yes,No,Restructuring the state’s highest court to favor the party in power,50,50,Neither important nor unimportant,76,35,77,92,64,Neither comfortable nor uncomfortable,Neither comfortable nor uncomfortable,Neither comfortable nor uncomfortable,Likely,Not specified,The governor took action in an effort to reshape democratic norms and institutions.,NA,NA,NA,NA,81,32,85,87,NA,NA,NA,NA,42E2FC6E6A244AD29AA4F31B77EA1555,019de9ac-de4c-7aa3-952a-d09b92cfb86c,019de1ab-afed-72b0-99bf-23a6aa89592d,1,0.475,0.505,0.995,Mehlhaff,Control,Electoral,Republican,Democratic,Republican,Democrat,NA,NA,courts,1,44,High school graduate - high school diploma or the equivalent (for example: GED),Female,Other,Single,Independent,"No, not of Hispanic, Latino, or Spanish origin",Woman,United States,"$40,000-$49,999",Black or African American,Full-time
"Yes, I consent to participate.",Independent,NA,NA,Closer to Democratic Party,Yes,No,Restructuring the state’s highest court to favor the party in power,0,65,Very important,71,63,55,82,64,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Neither likely nor unlikely,Not specified,The governor took action to gain an electoral advantage or to respond to similar actions taken by the other party in the past.,NA,NA,NA,NA,80,61,51,88,NA,NA,NA,NA,625E9C4ADE9D46D5966BDD8C8BEECAE0,019de9ae-a64a-77dd-ac8b-c3f730414132,019de1ab-afed-72b0-99bf-23a6aa89592d,1,0.475,0.505,0.995,OW,Control,Policy,Democratic,Republican,Democrat,Republican,NA,NA,courts,3,62,"Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)",Male,Manufacturing,In a relationship,Independent,"No, not of Hispanic, Latino, or Spanish origin",Man,United States,"$125,000-$149,999",White,Full-time
"Yes, I consent to participate.",Independent,NA,NA,Closer to Democratic Party,Yes,No,Restructuring the state’s highest court to favor the party in power,13,86,Very important,62,10,50,100,64,Neither comfortable nor uncomfortable,Very Comfortable,Very comfortable,Very unlikely,Democrat,The governor took action to gain an electoral advantage or to respond to similar actions taken by the other party in the past.,NA,NA,NA,NA,60,8,41,100,NA,NA,NA,NA,164F7D92009F4FF3892B14819C8ED304,019de9af-4f5f-7fbb-8ff9-37cb5730f3e1,019de1ab-afed-72b0-99bf-23a6aa89592d,1,0.475,0.505,0.995,OW,InParty,Policy,Democratic,Republican,Democrat,Republican,Democratic,Democrat,courts,2,71,"Bachelor's degree (for example: BA, AB, BS)",Female,Education & Training,Single,Independent,"No, not of Hispanic, Latino, or Spanish origin",Woman,United States,"$40,000-$49,999",White,Full-time
"Yes, I consent to participate.",Democrat,NA,Strong,NA,Yes,No,Restructuring the state’s highest court to favor the party in power,5,84,Important,74,21,20,82,64,Very uncomfortable,Very uncomfortable,Neither comfortable nor uncomfortable,Neither likely nor unlikely,Not specified,The governor took action to gain an electoral advantage or to respond to similar actions taken by the other party in the past.,33,25,16,61,NA,NA,NA,NA,NA,NA,NA,NA,1FACCA6A43714A868BDB7E9471BCA259,019de9a7-cb87-733b-9de5-59d16d049e13,019de1ab-afed-72b0-99bf-23a6aa89592d,1,0.475,0.505,0.995,OW,Control,Policy,Democratic,Republican,Democrat,Republican,NA,NA,courts,0,50,"Associate degree (for example: AA, AS)",Female,Other,Single,Independent,"No, not of Hispanic, Latino, or Spanish origin",Woman,United States,"$40,000-$49,999",Black or African American,Full-time
"Yes, I consent to participate.",Democrat,NA,Not Very Strong,NA,Yes,Yes,Restructuring the state’s highest court to favor the party in power,77,86,Very important,98,87,10,87,64,Very comfortable,Very Comfortable,Very comfortable,Somewhat likely,Republican,The governor took action in an effort to reshape democratic norms and institutions.,NA,NA,NA,NA,100,50,40,91,NA,NA,NA,NA,F9CF7F6F777F499A9D99B9C3DDCE735A,019de9af-0f0e-7431-a6a7-43af90afe36b,019de1ab-afed-72b0-99bf-23a6aa89592d,1,0.475,0.505,0.995,OW,OutParty,Electoral,Democratic,Republican,Democrat,Republican,Republican,Republican,courts,2,44,"Bachelor's degree (for example: BA, AB, BS)",Male,Information Technology,Single,Democrat,"Yes, Mexican, Mexican Am., Chicano",Man,United States,"$150,000-$174,999",White,Full-time
"Yes, I consent to participate.",Republican,NA,Strong,NA,Yes,No,Restructuring the state’s highest court to favor the party in power,75,5,Important,60,20,10,80,64,Somewhat uncomfortable,Somewhat comfortable,Somewhat comfortable,Very unlikely,Democrat,The governor took action in an effort to reshape democratic norms and institutions.,NA,NA,NA,NA,98,50,20,60,NA,NA,NA,NA,49CD46AF79644C52A412F33C54CBB06A,019de9ae-ad60-71ad-9275-3a1d19dbee04,019de1ab-afed-72b0-99bf-23a6aa89592d,1,0.475,0.505,0.995,OW,OutParty,Electoral,Republican,Democratic,Republican,Democrat,Democratic,Democrat,courts,1,65,High school graduate - high school diploma or the equivalent (for example: GED),Female,Other,Married,Republican,"No, not of Hispanic, Latino, or Spanish origin",Woman,United States,"$60,000-$69,999",White,Business Owner
"Yes, I consent to participate.",Independent,NA,NA,Neither,Yes,No,Manipulating geographic boundaries of election districts,0,0,Neither important nor unimportant,72,31,65,22,64,Neither comfortable nor uncomfortable,Neither comfortable nor uncomfortable,Neither comfortable nor uncomfortable,Very unlikely,Not specified,The governor took action in an effort to reshape democratic norms and institutions.,NA,NA,NA,NA,95,23,80,73,NA,NA,NA,NA,20BBD8537EB741D0908AFFF0683DE8FA,019de9a3-2586-70a7-8fc8-c781bd5611e8,019de1ab-afed-72b0-99bf-23a6aa89592d,1,0.475,0.505,0.995,OW,Control,Policy,Republican,Democratic,Republican,Democrat,NA,NA,redistrict,2,45,"Some college, but no degree",Male,Information Technology,Single,Independent,"No, not of Hispanic, Latino, or Spanish origin",Man,United States,"$30,000-$39,999",Black or African American,Full-time
"Yes, I consent to participate.",Democrat,NA,Not Very Strong,NA,No,No,Manipulating geographic boundaries of election districts,19,50,Important,40,40,30,5,64,Neither comfortable nor uncomfortable,Neither comfortable nor uncomfortable,Somewhat uncomfortable,Somewhat likely,Not specified,The governor took action in an effort to reshape democratic norms and institutions.,NA,NA,NA,NA,40,30,30,5,NA,NA,NA,NA,AB105B810FB7406C999D2CA1AFA0EE26,019de9af-3477-7ee1-bc20-42d7883a685d,019de1ab-afed-72b0-99bf-23a6aa89592d,1,0.475,0.505,0.995,OW,Control,Policy,Democratic,Republican,Democrat,Republican,NA,NA,redistrict,3,32,"Bachelor's degree (for example: BA, AB, BS)",Female,Other,In a relationship,Republican,"Yes, Mexican, Mexican Am., Chicano",Woman,United States,"$60,000-$69,999",American Indian or Alaska Native,Full-time
"Yes, I consent to participate.",Republican,NA,Strong,NA,Yes,Yes,Manipulating geographic boundaries of election districts,77,18,Somewhat important,83,24,86,62,64,Comfortable,Somewhat comfortable,Somewhat comfortable,Likely,Democrat,The governor took action to gain an electoral advantage or to respond to similar actions taken by the other party in the past.,NA,NA,NA,NA,100,25,67,52,NA,NA,NA,NA,FD8A586096224FB1B239054C173B1240,019de9a9-e070-769b-a54b-9b60cd3022f2,019de1ab-afed-72b0-99bf-23a6aa89592d,1,0.475,0.505,0.995,Mehlhaff,OutParty,Electoral,Republican,Democratic,Republican,Democrat,Democratic,Democrat,redistrict,3,51,"Bachelor's degree (for example: BA, AB, BS)",Female,Information Technology,Married,Republican,"No, not of Hispanic, Latino, or Spanish origin",Woman,United States,"$80,000-$89,999",Black or African American,Full-time
"Yes, I consent to participate.",Democrat,NA,Strong,NA,Yes,No,Manipulating geographic boundaries of election districts,2,70,Very important,80,10,50,71,64,Neither comfortable nor uncomfortable,Somewhat uncomfortable,Neither comfortable nor uncomfortable,Neither likely nor unlikely,Democrat,The governor took action to gain an electoral advantage or to respond to similar actions taken by the other party in the past.,NA,NA,NA,NA,100,20,50,100,NA,NA,NA,NA,919FE9C8241B4D9384F98DCD217F87A7,019de9af-7b53-79f1-a25b-9fe5cff46c1e,019de1ab-afed-72b0-99bf-23a6aa89592d,1,0.475,0.505,0.995,Mehlhaff,InParty,Democracy,Democratic,Republican,Democrat,Republican,Democratic,Democrat,redistrict,3,70,"Doctorate degree (for example: PhD, EdD)",Male,"Science, Technology, Engineering & Mathematics",Married,Democrat,"No, not of Hispanic, Latino, or Spanish origin",Man,United States,Prefer not to say,White,Retired
"Yes, I consent to participate.",Democrat,NA,Not Very Strong,NA,Yes,No,Directing law enforcement to investigate politicians of the opposing party,9,75,Very important,94,9,100,50,64,Somewhat uncomfortable,Uncomfortable,Uncomfortable,Neither likely nor unlikely,Not specified,The governor took action in an effort to reshape democratic norms and institutions.,NA,NA,NA,NA,94,18,76,50,NA,NA,NA,NA,0F12AA0352C84C5DBC36748E3C676733,019de9b0-e9f0-7886-b12c-31ed06a05c92,019de1ab-afed-72b0-99bf-23a6aa89592d,1,0.475,0.505,0.995,OW,Control,Policy,Democratic,Republican,Democrat,Republican,NA,NA,investigate,2,66,"Associate degree (for example: AA, AS)",Male,Retired,In a civil union/partnership,Democrat,"No, not of Hispanic, Latino, or Spanish origin",Man,United States,"$10,000-$19,999",White,Retired
"Yes, I consent to participate.",Republican,NA,Strong,NA,No,No,Restructuring the state’s highest court to favor the party in power,78,35,Very important,50,60,75,80,64,Neither comfortable nor uncomfortable,Somewhat comfortable,Comfortable,Unlikely,Democrat,The governor took action in an effort to reshape democratic norms and institutions.,NA,NA,NA,NA,99,49,55,98,NA,NA,NA,NA,79462987E07B4569998A0A5A882D1B98,019de9b2-3111-7292-9cab-be9f210576c6,019de1ab-afed-72b0-99bf-23a6aa89592d,1,0.475,0.505,0.995,OW,OutParty,Policy,Republican,Democratic,Republican,Democrat,Democratic,Democrat,courts,1,61,"Some college, but no degree",Male,Retired,Married,Republican,"No, not of Hispanic, Latino, or Spanish origin",Man,United States,"$30,000-$39,999",White,Retired
"Yes, I consent to participate.",Democrat,NA,Strong,NA,Yes,No,Manipulating geographic boundaries of election districts,0,100,Very important,50,68,0,72,64,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very unlikely,Republican,The governor took action to gain an electoral advantage or to respond to similar actions taken by the other party in the past.,NA,NA,NA,NA,100,44,0,69,NA,NA,NA,NA,14FE7DB71FC54A299F951D91A3530E3D,019de9af-bba9-7f9e-be84-b5101bce6b21,019de1ab-afed-72b0-99bf-23a6aa89592d,1,0.475,0.505,0.995,OW,OutParty,Democracy,Democratic,Republican,Democrat,Republican,Republican,Republican,redistrict,2,64,"Some college, but no degree",Female,Retired,Single,Democrat,"No, not of Hispanic, Latino, or Spanish origin",Woman,United States,"$40,000-$49,999",Black or African American,Retired
"Yes, I consent to participate.",Democrat,NA,Strong,NA,No,No,Restructuring the state’s highest court to favor the party in power,0,100,Very important,100,3,100,100,64,Somewhat uncomfortable,Very uncomfortable,Somewhat comfortable,Very unlikely,Republican,The governor took action to pursue a specific policy outcome.,NA,NA,NA,NA,100,1,100,100,NA,NA,NA,NA,B5178CC5904F4CAABCB89D4C9531C121,019de9ad-fa1d-7586-9458-475a5346985d,019de1ab-afed-72b0-99bf-23a6aa89592d,1,0.475,0.505,0.995,OW,OutParty,Policy,Democratic,Republican,Democrat,Republican,Republican,Republican,courts,1,45,"Associate degree (for example: AA, AS)",Female,Medicine,Divorced,Democrat,"Yes, Puerto Rican",Woman,United States,"$30,000-$39,999",White,Part-time
